Timetable analysis for timetable: 'Thameslink Core Monday 29.06.2026' in conjunction with railway: 'Thameslink Core'
See user manual or on-screen help section 5.12 for detailed information.


Arrival & pass analysis: an asterisk means that the number of same approach code arrivals and passes is equal to or greater than the number of platforms.
If the total number of arrivals and passes at the same time exceeds the number of platforms the 'Trains present at location analysis' will show an asterisk.

Location,Number of,Number of,Services arriving within 1 minute with their arrival times and approach codes
,Platforms,Trains

Blackfriars,4,2,9J01 (Repeat 15),13:23,A,9V10 (Repeat 14),13:23,B
Blackfriars,4,2,9T01 (Repeat 16),13:28,A,9Y28,13:29,B
Blackfriars,4,2,9J08 (Repeat 14),13:36,A,9O17 (Repeat 13),13:35,B
Blackfriars,4,2,9O10 (Repeat 14),13:38,A,9S01 (Repeat 15),13:38,B
Blackfriars,4,3,5J29,13:41,A,9P11 (Repeat 11),13:40,A,9T00 (Repeat 14),13:41,B
Blackfriars,4,2,9S00 (Repeat 15),13:51,A,9V19 (Repeat 13),13:50,B
Blackfriars,4,2,9J01 (Repeat 16),13:53,A,9V10 (Repeat 15),13:53,B
Blackfriars,4,3,5W82,13:58,A,9T01 (Repeat 17),13:58,B,9Y30,13:59,A
Blackfriars,4,2,9J08 (Repeat 15),14:06,A,9O17 (Repeat 14),14:05,B
Blackfriars,4,2,9O10 (Repeat 15),14:08,A,9S01 (Repeat 16),14:08,B
Blackfriars,4,2,9P11 (Repeat 12),14:10,A,9T00 (Repeat 15),14:11,B
Blackfriars,4,2,9S00 (Repeat 16),14:21,A,9V19 (Repeat 14),14:20,B
Blackfriars,4,2,9J01 (Repeat 17),14:23,A,9V10 (Repeat 16),14:23,B
Blackfriars,4,2,9T01 (Repeat 18),14:28,A,9Y32,14:29,B
Blackfriars,4,2,9J08 (Repeat 16),14:36,A,9O17 (Repeat 15),14:35,B
Blackfriars,4,2,9O10 (Repeat 16),14:38,A,9S01 (Repeat 17),14:38,B
Blackfriars,4,2,9P11 (Repeat 13),14:40,A,9T00 (Repeat 16),14:41,B
Blackfriars,4,2,5Y28,14:42,A,9T00 (Repeat 16),14:41,B
Blackfriars,4,2,5Y28,14:42,A,9R05 (Repeat 13),14:43,B
Blackfriars,4,2,9S00 (Repeat 17),14:51,A,9V19 (Repeat 15),14:50,B
Blackfriars,4,2,9J01 (Repeat 18),14:53,A,9V10 (Repeat 17),14:53,B
Blackfriars,4,2,9T01 (Repeat 19),14:58,A,9Y34,14:59,B
Blackfriars,4,2,9J08 (Repeat 17),15:06,A,9O17 (Repeat 16),15:05,B
Blackfriars,4,2,9O10 (Repeat 17),15:08,A,9S01 (Repeat 18),15:08,B
Blackfriars,4,2,9P11 (Repeat 14),15:10,A,9T00 (Repeat 17),15:11,B
Blackfriars,4,2,5W76,15:14,A,9R05 (Repeat 14),15:13,B
Blackfriars,4,2,9S00 (Repeat 18),15:21,A,9V19 (Repeat 16),15:20,B
Blackfriars,4,2,9J01 (Repeat 19),15:23,A,9V10 (Repeat 18),15:23,B
Blackfriars,4,2,9T01 (Repeat 20),15:28,A,9Y36,15:29,B
Blackfriars,4,2,9J08 (Repeat 18),15:36,A,9O17 (Repeat 17),15:35,B
Blackfriars,4,2,9O10 (Repeat 18),15:38,A,9S01 (Repeat 19),15:38,B
Blackfriars,4,2,9P11 (Repeat 15),15:40,A,9T00 (Repeat 18),15:41,B
Blackfriars,4,2,9S00 (Repeat 19),15:51,A,9V19 (Repeat 17),15:50,B
Blackfriars,4,2,9J01 (Repeat 20),15:53,A,9V10 (Repeat 19),15:53,B
Blackfriars,4,2,9T01 (Repeat 21),15:58,A,9Y38,15:59,B
Blackfriars,4,2,9J08 (Repeat 19),16:06,A,9O17 (Repeat 18),16:05,B
Blackfriars,4,2,9O10 (Repeat 19),16:08,A,9S01 (Repeat 20),16:08,B
Blackfriars,4,2,9P11 (Repeat 16),16:10,A,9T00 (Repeat 19),16:11,B
Blackfriars,4,2,9S00 (Repeat 20),16:21,A,9V19 (Repeat 18),16:20,B
Blackfriars,4,2,9J01 (Repeat 21),16:23,A,9V10 (Repeat 20),16:23,B
Blackfriars,4,2,9K45,16:25,A,9R16 (Repeat 14),16:26,B
Blackfriars,4,3,5Y95,16:29,A,9T01 (Repeat 22),16:28,B,9Y88 (First service),16:28,A
Blackfriars,4,2,9J08 (Repeat 20),16:36,A,9O17 (Repeat 19),16:35,B
Blackfriars,4,2,9O10 (Repeat 20),16:38,A,9S01 (Repeat 21),16:38,B
Blackfriars,4,2,9P11 (Repeat 17),16:40,A,9T00 (Repeat 20),16:41,B
Blackfriars,4,2,9S00 (Repeat 21),16:51,A,9V19 (Repeat 19),16:50,B
Blackfriars,4,2,9J01 (Repeat 22),16:53,A,9V10 (Repeat 21),16:53,B
Blackfriars,4,2,9K47,16:55,A,9R16 (Repeat 15),16:56,B
Blackfriars,4,3,5Y12,16:59,A,9T01 (Repeat 23),16:58,B,9Y88 (Repeat 1),16:58,A
Blackfriars,4,2,9L91 (First service),17:03,A,9P04 (Repeat 20),17:03,B
Blackfriars,4,2,9J08 (Repeat 21),17:06,A,9O17 (Repeat 20),17:05,B
Blackfriars,4,2,9O10 (Repeat 21),17:08,A,9S01 (Repeat 22),17:08,B
Blackfriars,4,2,9P11 (Repeat 18),17:10,A,9T00 (Repeat 21),17:11,B
Blackfriars,4,2,9S00 (Repeat 22),17:21,A,9V19 (Repeat 20),17:20,B
Blackfriars,4,2,9J01 (Repeat 23),17:23,A,9V10 (Repeat 22),17:23,B
Blackfriars,4,2,9K49,17:25,A,9R92 (First service),17:26,B
Blackfriars,4,2,5Y97,17:27,A,9R92 (First service),17:26,B
Blackfriars,4,3,5Y97,17:27,A,9T01 (Repeat 24),17:28,B,9Y88 (Repeat 2),17:28,A
Blackfriars,4,2,9L91 (Repeat 1),17:33,A,9P04 (Repeat 21),17:33,B
Blackfriars,4,2,9J08 (Repeat 22),17:36,A,9O17 (Repeat 21),17:35,B
Blackfriars,4,2,9O10 (Repeat 22),17:38,A,9S01 (Repeat 23),17:38,B
Blackfriars,4,2,9P11 (Repeat 19),17:40,A,9T00 (Repeat 22),17:41,B
Blackfriars,4,2,9S00 (Repeat 23),17:51,A,9V19 (Repeat 21),17:50,B
Blackfriars,4,2,9J01 (Repeat 24),17:53,A,9V10 (Repeat 23),17:53,B
Blackfriars,4,3,9K51,17:55,A,9K53,17:55,A,9R92 (Repeat 1),17:56,B
Blackfriars,4,2,9T01 (Repeat 25),17:58,A,9Y88 (Repeat 3),17:58,B
Blackfriars,4,2,9L91 (Repeat 2),18:03,A,9P04 (Repeat 22),18:03,B
Blackfriars,4,2,9J08 (Repeat 23),18:06,A,9O17 (Repeat 22),18:05,B
Blackfriars,4,2,9O10 (Repeat 23),18:08,A,9S01 (Repeat 24),18:08,B
Blackfriars,4,2,9P11 (Repeat 20),18:10,A,9T00 (Repeat 23),18:11,B
Blackfriars,4,2,1D83,18:19,A,9K52,18:18,A
Blackfriars,4,2,1D83,18:19,A,9V19 (Repeat 22),18:20,B
Blackfriars,4,2,9S00 (Repeat 24),18:21,A,9V19 (Repeat 22),18:20,B
Blackfriars,4,2,9J01 (Repeat 25),18:23,A,9V10 (Repeat 24),18:23,B
Blackfriars,4,2,9T01 (Repeat 26),18:28,A,9Y88 (Repeat 4),18:28,B
Blackfriars,4,2,9J08 (Repeat 24),18:36,A,9O17 (Repeat 23),18:35,B
Blackfriars,4,2,9O10 (Repeat 24),18:38,A,9S01 (Repeat 25),18:38,B
Blackfriars,4,2,9P11 (Repeat 21),18:40,A,9T00 (Repeat 24),18:41,B
Blackfriars,4,2,9S00 (Repeat 25),18:51,A,9V19 (Repeat 23),18:50,B
Blackfriars,4,2,9J01 (Repeat 26),18:53,A,9V10 (Repeat 25),18:53,B
Blackfriars,4,2,9T01 (Repeat 27),18:58,A,9Y88 (Repeat 5),18:58,B
Blackfriars,4,2,9J08 (Repeat 25),19:06,A,9O17 (Repeat 24),19:05,B
Blackfriars,4,2,9O10 (Repeat 25),19:08,A,9S01 (Repeat 26),19:08,B
Blackfriars,4,2,9P11 (Repeat 22),19:10,A,9T00 (Repeat 25),19:11,B
